Company Name,Identifier,URL
Devika Finstock,DF03,https://www.moneycontrol.com/india/stockpricequote/trading/devikafinstocks/DF03
Devyani Int,DI06,https://www.moneycontrol.com/india/stockpricequote/consumerfood/devyaniinternational/DI06
Dewan Steels,DS10,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/dewansteels/DS10
DFM Foods,DFM,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/dfmfoods/DFM
Dhabriya Poly,DP04,https://www.moneycontrol.com/india/stockpricequote/plastics/dhabriyapolywood/DP04
Dhan Jeevan,DJ,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/dhanjeevan/DJ
Dhanalaxmi Cote,DC02,https://www.moneycontrol.com/india/stockpricequote/dhanalaxmicote/dhanalaxmicotex/DC02
Dhanashree Elec,DEL,https://www.moneycontrol.com/india/stockpricequote/dhanashreeelec/dhanashreeelectronicsltd/DEL
Dhani Services,IS13,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dhaniservices/IS13
Dhanlaxmi Fabri,DF04,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/dhanlaxmifabrics/DF04
Dhanuka Agritec,DA01,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/dhanukaagritech/DA01
Dhar Cement,DC03,https://www.moneycontrol.com/india/stockpricequote/cementmini/dharcement/DC03
Dhara Packaging,DP05,https://www.moneycontrol.com/india/stockpricequote/packaging/dharapackaging/DP05
Dhariwalcorp,DL04,https://www.moneycontrol.com/india/stockpricequote/trading/dhariwalcorp/DL04
Dharnendra Agro,DAF,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/dharnendraagrofoodindustries/DAF
Dharni Capital,DCS02,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/dharnicapitalservices/DCS02
Dhatu Forge Ltd,DFL,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/dhatuforge/DFL
Dhoot Ind Fin,DIF,https://www.moneycontrol.com/india/stockpricequote/trading/dhootindustrialfinance/DIF
Dhruv Estates,DE,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/dhruvestates/DE
Dhunseri Invest,DI27,https://www.moneycontrol.com/india/stockpricequote/financegeneral/dhunseriinvestments/DI27
Dhyaani Trade,DTA,https://www.moneycontrol.com/india/stockpricequote/trading/dhyaanitradeventtures/DTA
Diamines Chem,DC04,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/diamineschemicals/DC04
Diamond Power,DC05,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/diamondpowerinfrastructure/DC05
DIC India,DIC02,https://www.moneycontrol.com/india/stockpricequote/printingstationery/dicindia/DIC02
Diggi Multitrad,DML02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/diggimultitradeltd/DML02
Digidrive Dist,DDL,https://www.moneycontrol.com/india/stockpricequote/digidrivedist/digidrivedistributors/DDL
Digispice Tech,S13,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/digispicetechnologies/S13
Digital Global,DG03,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/digitalglobalsoft/DG03
Digital World,DWI,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/digitalworldindia/DWI
Diksha Greens,DG01,https://www.moneycontrol.com/india/stockpricequote/dikshagreens/dikshagreens/DG01
Diligent Media,DMC05,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/diligentmediacorporationltd/DMC05
DIMP,DACE254108,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dspinvestmentmanagersprivat/DACE254108
Dinesh Engineer,DE05,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/dineshengineers/DE05
Disa India,DI22,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/disaindia/DI22
Dishman Pharma,DPC02,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dishmanpharmaceuticalschemicals/DPC02
Dividend Stabil,SPB43,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbsedividendstabilityindex/SPB43
Divine Multi,KF16,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/divinemultimediaindia/KF16
Divis Labs,DL03,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/divislaboratories/DL03
Divya Jyoti Ind,DJI,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/divyajyotiindustries/DJI
Dixon Technolog,DT07,https://www.moneycontrol.com/india/stockpricequote/electricals/dixontechnologies/DT07
DK Chemo-Plast,DKC,https://www.moneycontrol.com/india/stockpricequote/plastics/dkchemoplast/DKC
DLF,D04,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/dlf/D04
DMR Hydroengine,DHI01,https://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/dmrhydroengineeringinfrastructures/DHI01
Do-Max Steel,DMS02,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/domaxsteel/DMS02
Dodla Dairy,DD01,https://www.moneycontrol.com/india/stockpricequote/consumerfood/dodladairy/DD01
Dollar Ind,DI29,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/dollarindustries/DI29
Dolphin Hotels,DHL,https://www.moneycontrol.com/india/stockpricequote/hotels/dolphinhotels/DHL
Dolphin Medical,DMS,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/dolphinmedicalservices/DMS
DOMS Industries,DIL04,https://www.moneycontrol.com/india/stockpricequote/printingstationery/domsindustries/DIL04
DOT COM Global,PDI02,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/dotcomglobal/PDI02
DPL-RE,DPR01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/dipnapharmachemre/DPR01
Dr Agarwals,DAH,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/dragarwalshealthcare/DAH
DR Industries,DRI,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/drindustries/DRI
Dr M Soy,DMS01,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/drmsoyproteins/DMS01
Dr Sabharwal's,DSM01,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/drsabharwalsmanufacturinglabs/DSM01
DRC Systems,DSI02,https://www.moneycontrol.com/india/stockpricequote/software/drcsystemsindia/DSI02
Drone Desti,DD02,https://www.moneycontrol.com/india/stockpricequote/dronedesti/dronedestination/DD02
DRS Dilip Roadl,DDR,https://www.moneycontrol.com/india/stockpricequote/drsdiliproadl/drsdiliproadlines/DDR
DS Sancheti Sec,DSS,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dssanchetisecuritiesfinancialservices/DSS
DSM Agro Prod,DSM02,https://www.moneycontrol.com/india/stockpricequote/sugar/dsmagroproducts/DSM02
DSP Gold ETF,DSPGO15356,https://www.moneycontrol.com/india/stockpricequote/dspgoldetf/dspgoldetf/DSPGO15356
DSP MidcapQual,DNM,https://www.moneycontrol.com/india/stockpricequote/dspmidcapqual/dspniftymidcap150quality50etf/DNM
DSP Nifty EW,DN5,https://www.moneycontrol.com/india/stockpricequote/dspniftyew/dspnifty50equalweightetf/DN5
DSP Priv Bank,DSPPV17576,https://www.moneycontrol.com/india/stockpricequote/dspprivbank/dspniftyprivatebanketf/DSPPV17576
DSQ Software,DSQ,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dsqsoftware/DSQ
Ducol Organics,DOC,https://www.moneycontrol.com/india/stockpricequote/dyespigments/ducolorganicscolours/DOC
DUCVDCVDVBIJDCB,YCCL17636,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ducvdcvdvbijdcb/YCCL17636
Dugar Finance,DFI01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dugarfinanceindia/DFI01
Dujodwala Paper,DPC01,https://www.moneycontrol.com/india/stockpricequote/chemicals/dujodwalapaperchemicals/DPC01
Duncan Eng,SD05,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/duncanengineering/SD05
Dune Mercantile,DML01,https://www.moneycontrol.com/india/stockpricequote/trading/dunemercantilelimited/DML01
Durlax Top Surf,DTS01,https://www.moneycontrol.com/india/stockpricequote/durlaxtopsurf/durlaxtopsurface/DTS01
Dutron Polymers,DP08,https://www.moneycontrol.com/india/stockpricequote/plastics/dutronpolymers/DP08
Dwitiya Trading,DT10,https://www.moneycontrol.com/india/stockpricequote/trading/dwitiyatrading/DT10
Dynacons Sys,DSS01,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dynaconssystemssolutions/DSS01
Dynamic Archist,DAL,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/dynamicarchistructureslimited/DAL
Dynamic Micro,DM02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dynamicmicrosteppers/DM02
Dynapharma,DPE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dynachempharmaexports/DPE
Dynavox Elec,DE03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dynavoxelectronic/DE03
DYNPROPP,DPP,https://www.moneycontrol.com/india/stockpricequote/dyespigments/dynemicproductspp/DPP
E I Granites,EIG,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/eigranites/EIG
E-Serve Intl,ESI04,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/eserveinternational/ESI04
Earnest Health,EH,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/earnesthealthcare/EH
East Coast Stee,ECS,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/eastcoaststeel/ECS
East West Trav,EWT,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/eastwesttraveltrade/EWT
Eastern Gases,EG02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/easterngases/EG02
Eastern Mining,EMA01,https://www.moneycontrol.com/india/stockpricequote/miningminerals/easternminingallied/EMA01
Eastern Treads,ET,https://www.moneycontrol.com/india/stockpricequote/rubber/easterntreads/ET
Easy Fincorp,KLF,https://www.moneycontrol.com/india/stockpricequote/easyfincorp/easyfincorp/KLF
Ebers Pharma,EP06,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/eberspharmaceuticals/EP06
Eclat Chemicals,EC,https://www.moneycontrol.com/india/stockpricequote/chemicals/eclatchemcials/EC
Eco Friendly,EFF,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/ecofriendlyfoodprocessingpark/EFF
Ecoboard Inds,EI16,https://www.moneycontrol.com/india/stockpricequote/engineering/ecoboardindustries/EI16
Ecos India Mobi,EIMHL,https://www.moneycontrol.com/india/stockpricequote/ecosindiamobi/ecosindiamobilityhospitality/EIMHL
Edel Bank ETF,EET,https://www.moneycontrol.com/india/stockpricequote/edelbanketf/edelweissetfbank/EET
Edelweiss EQ30,EET01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/edelweissetfniftyquality30/EET01
Eduexel Info,TGF01,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/eduexelinfotainment/TGF01
Edvenswa Ent.,KLK,https://www.moneycontrol.com/india/stockpricequote/electricequipment/edvenswaenterprises/KLK
Efcon Sec,ESL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/efconsecurities/ESL
EFS06AUG08,EFS02,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/edelweissfinancialservicessecuredredeemable/EFS02
Eicher,E04,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/eicher/E04
EID Parry,EID,https://www.moneycontrol.com/india/stockpricequote/sugar/eidparryindia/EID
Eighty Jeweller,EJ01,https://www.moneycontrol.com/india/stockpricequote/diamondjewellery/eightyjewellers/EJ01
EIH Assoc Hotel,EIH01,https://www.moneycontrol.com/india/stockpricequote/hotels/eihassociatedhotels/EIH01
EIKO-RE,ELR,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/eikolifesciencesre/ELR
Ejecta Marketin,AMM,https://www.moneycontrol.com/india/stockpricequote/trading/ejectamarketing/AMM
EKI Energy,EES,https://www.moneycontrol.com/india/stockpricequote/diversified/ekienergyservices/EES
Elantas Beck,EBI,https://www.moneycontrol.com/india/stockpricequote/chemicals/elantasbeckindia/EBI
Elbee Services,ES02,https://www.moneycontrol.com/india/stockpricequote/couriers/elbeeservices/ES02
Elcon Finlease,EFI,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/elconfinleaseindustries/EFI
Elder Pharma,EP9,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/elderpharmaceuticals/EP9
Electra (India),EI11,https://www.moneycontrol.com/india/stockpricequote/electricequipment/electraindia/EI11
Electro Force,EFI01,https://www.moneycontrol.com/india/stockpricequote/electroforce/electroforceindia/EFI01
Electronics Mar,EMI,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/electronicsmartindia/EMI
Electrotherm,EI02,https://www.moneycontrol.com/india/stockpricequote/engineering/electrothermindia/EI02
Elegant Pharma,EP02,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/elegantpharmaceuticals/EP02
ELF Trading,ELF03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/elftradingandchemicalsmanufacturing/ELF03
Elgi Finance,EF01,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/elgifinance/EF01
Elite Appliance,EAL,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/eliteappliances/EAL
Ellenbarrie Ind,EIG01,https://www.moneycontrol.com/india/stockpricequote/chemicals/ellenbarrieindustrialgases/EIG01
Elnet,E02,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/elnet/E02
Elque Polyester,EP08,https://www.moneycontrol.com/india/stockpricequote/plastics/elquepolyesters/EP08
EMA India,EMA,https://www.moneycontrol.com/india/stockpricequote/emaindia/emaindia/EMA
Emaar MGF Land,EML,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/emaarmgfland/EML
Emami Realty,EI23,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/emamirealty/EI23
Emco,E05,https://www.moneycontrol.com/india/stockpricequote/electricequipment/emco/E05
EMELE-RE,ELR01,https://www.moneycontrol.com/india/stockpricequote/leisureservices/emeraldleisuresre/ELR01
Emerald Tyre,ETM,https://www.moneycontrol.com/india/stockpricequote/autoancillariestyresrubberproducts/emeraldtyremanufacturers/ETM
Emergy Pharma,EP04,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/emergypharma/EP04
Emkay Global,EGF,https://www.moneycontrol.com/india/stockpricequote/financegeneral/emkayglobalfinancialservices/EGF
Emmbi Ind,EP09,https://www.moneycontrol.com/india/stockpricequote/packaging/emmbiindustries/EP09
Emmsons Intl,EIL03,https://www.moneycontrol.com/india/stockpricequote/trading/emmsonsinternational/EIL03
Empire Hotels,EHR,https://www.moneycontrol.com/india/stockpricequote/hotels/empirehotelsresorts/EHR
Empower India,EI18,https://www.moneycontrol.com/india/stockpricequote/trading/empowerindia/EI18
eMudhra,e13,https://www.moneycontrol.com/india/stockpricequote/emudhra/emudhra/e13
Enbee Trade,ETF,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/enbeetradefinance/ETF
Encode Packag,SSB,https://www.moneycontrol.com/india/stockpricequote/financegeneral/encodepackagingindia/SSB
Energy Dev,EDC,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/energydevelopmentcompany/EDC
Energy-Mission,EMIL,https://www.moneycontrol.com/india/stockpricequote/energymission/energymissionmachineriesindia/EMIL
Engineers India,EI14,https://www.moneycontrol.com/india/stockpricequote/engineersindia/engineersindia/EI14
Enkay Texo Ind,ETI,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/enkaytexofoodindustries/ETI
Ensa Steel,ESD,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ensasteeldevelopers/ESD
Ent Network Ind,ENI,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/entertainmentnetworkindia/ENI
Enterprise Intl,EI05,https://www.moneycontrol.com/india/stockpricequote/trading/enterprisesinternational/EI05
Enviro-Clean,ECS01,https://www.moneycontrol.com/india/stockpricequote/engineering/envirocleansystems/ECS01
Eonour Tech,ET07,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/eonourtechnologies/ET07
EPIC Energy,EPI,https://www.moneycontrol.com/india/stockpricequote/epicenergy/epicenergy/EPI
EPL,EP11,https://www.moneycontrol.com/india/stockpricequote/packaging/epl/EP11
EQUAL200,EQUAL30121,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/equal200/EQUAL30121
Equitas Bank,ESF,https://www.moneycontrol.com/india/stockpricequote/bankprivate/equitassmallfinancebank/ESF
Era Infra Eng,EIE01,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/erainfraengineering/EIE01
Eros Intl,EIM,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/erosinternationalmedia/EIM
Esab India,EI06,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/esabindia/EI06
Esconet Tech,ETL,https://www.moneycontrol.com/india/stockpricequote/software/esconettechnologies/ETL
