Company Name,Scrip Name,URL
DDEVPLASTIK,DPI02,https://www.moneycontrol.com/india/stockpricequote/plasticproducts/ddevplastiksindustries/DPI02
DEE Development,DDEL,https://www.moneycontrol.com/india/stockpricequote/ironsteel/deedevelopmentengineers/DDEL
DELPHI WORLD,WF02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/delphiworldmoney/WF02
DESTIN-RE,DLI02,https://www.moneycontrol.com/india/stockpricequote/logistics/destinylogisticsinfrare/DLI02
DFM Foods,DFM,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/dfmfoods/DFM
DIC India,DIC02,https://www.moneycontrol.com/india/stockpricequote/printingstationery/dicindia/DIC02
DIMP,DACE254108,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dspinvestmentmanagersprivat/DACE254108
DK Chemo-Plast,DKC,https://www.moneycontrol.com/india/stockpricequote/plastics/dkchemoplast/DKC
DLF,D04,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/dlf/D04
DMR Hydroengine,DHI01,https://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/dmrhydroengineeringinfrastructures/DHI01
DOMS Industries,DIL04,https://www.moneycontrol.com/india/stockpricequote/printingstationery/domsindustries/DIL04
DOT COM Global,PDI02,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/dotcomglobal/PDI02
DPL-RE,DPR01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/dipnapharmachemre/DPR01
DR Industries,DRI,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/drindustries/DRI
DRC Systems,DSI02,https://www.moneycontrol.com/india/stockpricequote/software/drcsystemsindia/DSI02
DRS Dilip Roadl,DDR,https://www.moneycontrol.com/india/stockpricequote/drsdiliproadl/drsdiliproadlines/DDR
DS Sancheti Sec,DSS,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dssanchetisecuritiesfinancialservices/DSS
DSM Agro Prod,DSM02,https://www.moneycontrol.com/india/stockpricequote/sugar/dsmagroproducts/DSM02
DSP Gold ETF,DSPGO15356,https://www.moneycontrol.com/india/stockpricequote/dspgoldetf/dspgoldetf/DSPGO15356
DSP MidcapQual,DNM,https://www.moneycontrol.com/india/stockpricequote/dspmidcapqual/dspniftymidcap150quality50etf/DNM
DSP Nifty EW,DN5,https://www.moneycontrol.com/india/stockpricequote/dspniftyew/dspnifty50equalweightetf/DN5
DSP Priv Bank,DSPPV17576,https://www.moneycontrol.com/india/stockpricequote/dspprivbank/dspniftyprivatebanketf/DSPPV17576
DSQ Software,DSQ,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dsqsoftware/DSQ
DUCVDCVDVBIJDCB,YCCL17636,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ducvdcvdvbijdcb/YCCL17636
DYNPROPP,DPP,https://www.moneycontrol.com/india/stockpricequote/dyespigments/dynemicproductspp/DPP
Daewoo Motors,DMI,https://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/daewoomotorsindia/DMI
Daikaffil Chem,DCI01,https://www.moneycontrol.com/india/stockpricequote/dyespigments/daikaffilchemicalsindia/DCI01
Dalal Street,DSI,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dalalstreetinvestments/DSI
Dalmia Industri,DID,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/dalmiaindustrialdevelopment/DID
Damodar Ind,DT,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/damodarindustries/DT
Danish Power,DPL02,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/danishpower/DPL02
Darshan Oils,DO,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/darshanoils/DO
Data Access,DAI,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/dataaccessindia/DAI
Database Fin,DF06,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/databasefinance/DF06
Datar Switchgea,DS,https://www.moneycontrol.com/india/stockpricequote/electricequipment/dataswitchgear/DS
Datt Mediproduc,DML,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dattmediproducts/DML
Daurala Organic,DO01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dauralaorganics/DO01
Davin Sons Reta,DSRL,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/davinsonsretail/DSRL
Dazzel Confi,DC07,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dazzelconfindive/DC07
Debock Ind.,DSM03,https://www.moneycontrol.com/india/stockpricequote/debockind/debockindustries/DSM03
Deccan Gold,DGM,https://www.moneycontrol.com/india/stockpricequote/miningminerals/deccangoldmines/DGM
Deccan Health C,DHC02,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/deccanhealthcare/DHC02
Deccan Poly,DP9,https://www.moneycontrol.com/india/stockpricequote/packaging/deccanpolypacks/DP9
Decillion Fin,DF9,https://www.moneycontrol.com/india/stockpricequote/decillionfin/decillionfinance/DF9
Decolight Ceram,DC10,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/decolightceramics/DC10
Deep Diamond,DDI,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/deepdiamondindia/DDI
Deep Polymers,DP09,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/deeppolymers/DP09
Deepak Chemtex,DCL02,https://www.moneycontrol.com/india/stockpricequote/diversifiedchemicals/deepakchemtex/DCL02
Deepak Nit (W),DN01,https://www.moneycontrol.com/india/stockpricequote/chemicals/deepaknitritewarrants/DN01
Deepharma,D,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/deepharma/D
Delhivery,D06,https://www.moneycontrol.com/india/stockpricequote/courierservices/delhivery/D06
Delta Autocorp,DAL01,https://www.moneycontrol.com/india/stockpricequote/automobile23wheelers/deltaautocorp/DAL01
Delta Ind. Reso,DIR,https://www.moneycontrol.com/india/stockpricequote/financegeneral/deltaindustrialresources/DIR
Delton Cables,DC01,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/deltoncables/DC01
Dena Bank,DB,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/denabank/DB
Denis Chem Lab,DCL04,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/denischemlab/DCL04
Denmur Fax Roll,DFR01,https://www.moneycontrol.com/india/stockpricequote/paper/denmurfaxroll/DFR01
Deora Polytex,DP03,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/deorapolytex/DP03
Desco Infratech,DIL05,https://www.moneycontrol.com/india/stockpricequote/infrastructure/descoinfratech/DIL05
Dev Fastners,DF02,https://www.moneycontrol.com/india/stockpricequote/fasteners/devfastners/DF02
Deve Paints Ltd,DPL,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/devepaints/DPL
Devika Finstock,DF03,https://www.moneycontrol.com/india/stockpricequote/trading/devikafinstocks/DF03
Devyani Int,DI06,https://www.moneycontrol.com/india/stockpricequote/consumerfood/devyaniinternational/DI06
Dewan Steels,DS10,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/dewansteels/DS10
Dhabriya Poly,DP04,https://www.moneycontrol.com/india/stockpricequote/plastics/dhabriyapolywood/DP04
Dhan Jeevan,DJ,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/dhanjeevan/DJ
Dhanalaxmi Cote,DC02,https://www.moneycontrol.com/india/stockpricequote/dhanalaxmicote/dhanalaxmicotex/DC02
Dhanashree Elec,DEL,https://www.moneycontrol.com/india/stockpricequote/dhanashreeelec/dhanashreeelectronicsltd/DEL
Dhani Services,IS13,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dhaniservices/IS13
Dhanlaxmi Fabri,DF04,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/dhanlaxmifabrics/DF04
Dhanuka Agritec,DA01,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/dhanukaagritech/DA01
Dhar Cement,DC03,https://www.moneycontrol.com/india/stockpricequote/cementmini/dharcement/DC03
Dhara Packaging,DP05,https://www.moneycontrol.com/india/stockpricequote/packaging/dharapackaging/DP05
Dhariwalcorp,DL04,https://www.moneycontrol.com/india/stockpricequote/trading/dhariwalcorp/DL04
Dharnendra Agro,DAF,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/dharnendraagrofoodindustries/DAF
Dharni Capital,DCS02,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/dharnicapitalservices/DCS02
Dhatu Forge Ltd,DFL,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/dhatuforge/DFL
Dhoot Ind Fin,DIF,https://www.moneycontrol.com/india/stockpricequote/trading/dhootindustrialfinance/DIF
Dhruv Estates,DE,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/dhruvestates/DE
Dhunseri Invest,DI27,https://www.moneycontrol.com/india/stockpricequote/financegeneral/dhunseriinvestments/DI27
Dhyaani Trade,DTA,https://www.moneycontrol.com/india/stockpricequote/trading/dhyaanitradeventtures/DTA
Diamines Chem,DC04,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/diamineschemicals/DC04
Diamond Power,DC05,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/diamondpowerinfrastructure/DC05
Diggi Multitrad,DML02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/diggimultitradeltd/DML02
Digidrive Dist,DDL,https://www.moneycontrol.com/india/stockpricequote/digidrivedist/digidrivedistributors/DDL
Digispice Tech,S13,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/digispicetechnologies/S13
Digital Global,DG03,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/digitalglobalsoft/DG03
Digital World,DWI,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/digitalworldindia/DWI
Diksha Greens,DG01,https://www.moneycontrol.com/india/stockpricequote/dikshagreens/dikshagreens/DG01
Diligent Media,DMC05,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/diligentmediacorporationltd/DMC05
Dinesh Engineer,DE05,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/dineshengineers/DE05
Disa India,DI22,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/disaindia/DI22
Dishman Pharma,DPC02,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dishmanpharmaceuticalschemicals/DPC02
Dividend Stabil,SPB43,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbsedividendstabilityindex/SPB43
Divine Multi,KF16,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/divinemultimediaindia/KF16
Divis Labs,DL03,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/divislaboratories/DL03
Divya Jyoti Ind,DJI,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/divyajyotiindustries/DJI
Dixon Technolog,DT07,https://www.moneycontrol.com/india/stockpricequote/electricals/dixontechnologies/DT07
Do-Max Steel,DMS02,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/domaxsteel/DMS02
Dodla Dairy,DD01,https://www.moneycontrol.com/india/stockpricequote/consumerfood/dodladairy/DD01
Dollar Ind,DI29,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/dollarindustries/DI29
Dolphin Hotels,DHL,https://www.moneycontrol.com/india/stockpricequote/hotels/dolphinhotels/DHL
Dolphin Medical,DMS,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/dolphinmedicalservices/DMS
Dr Agarwals,DAH,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/dragarwalshealthcare/DAH
Dr M Soy,DMS01,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/drmsoyproteins/DMS01
Dr Sabharwal's,DSM01,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/drsabharwalsmanufacturinglabs/DSM01
Drone Desti,DD02,https://www.moneycontrol.com/india/stockpricequote/dronedesti/dronedestination/DD02
Ducol Organics,DOC,https://www.moneycontrol.com/india/stockpricequote/dyespigments/ducolorganicscolours/DOC
Dugar Finance,DFI01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dugarfinanceindia/DFI01
Dujodwala Paper,DPC01,https://www.moneycontrol.com/india/stockpricequote/chemicals/dujodwalapaperchemicals/DPC01
Duncan Eng,SD05,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/duncanengineering/SD05
Dune Mercantile,DML01,https://www.moneycontrol.com/india/stockpricequote/trading/dunemercantilelimited/DML01
Durlax Top Surf,DTS01,https://www.moneycontrol.com/india/stockpricequote/durlaxtopsurf/durlaxtopsurface/DTS01
Dutron Polymers,DP08,https://www.moneycontrol.com/india/stockpricequote/plastics/dutronpolymers/DP08
Dwitiya Trading,DT10,https://www.moneycontrol.com/india/stockpricequote/trading/dwitiyatrading/DT10
Dynacons Sys,DSS01,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dynaconssystemssolutions/DSS01
Dynamic Archist,DAL,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/dynamicarchistructureslimited/DAL
Dynamic Micro,DM02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dynamicmicrosteppers/DM02
Dynapharma,DPE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dynachempharmaexports/DPE
Dynavox Elec,DE03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dynavoxelectronic/DE03
E I Granites,EIG,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/eigranites/EIG
E-Serve Intl,ESI04,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/eserveinternational/ESI04
EFS06AUG08,EFS02,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/edelweissfinancialservicessecuredredeemable/EFS02
EID Parry,EID,https://www.moneycontrol.com/india/stockpricequote/sugar/eidparryindia/EID
EIH Assoc Hotel,EIH01,https://www.moneycontrol.com/india/stockpricequote/hotels/eihassociatedhotels/EIH01
EIKO-RE,ELR,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/eikolifesciencesre/ELR
EKI Energy,EES,https://www.moneycontrol.com/india/stockpricequote/diversified/ekienergyservices/EES
ELF Trading,ELF03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/elftradingandchemicalsmanufacturing/ELF03
EMA India,EMA,https://www.moneycontrol.com/india/stockpricequote/emaindia/emaindia/EMA
EMELE-RE,ELR01,https://www.moneycontrol.com/india/stockpricequote/leisureservices/emeraldleisuresre/ELR01
EPIC Energy,EPI,https://www.moneycontrol.com/india/stockpricequote/epicenergy/epicenergy/EPI
EPL,EP11,https://www.moneycontrol.com/india/stockpricequote/packaging/epl/EP11
EQUAL200,EQUAL30121,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/equal200/EQUAL30121
ESS DEE,ESS02,https://www.moneycontrol.com/india/stockpricequote/packaging/essdeealuminium/ESS02
ESSEN-RE1,IER01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/integraessentiare1/IER01
ETP Corporation,ETP,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/etpcorporation/ETP
Earnest Health,EH,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/earnesthealthcare/EH
East Coast Stee,ECS,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/eastcoaststeel/ECS
East West Trav,EWT,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/eastwesttraveltrade/EWT
Eastern Gases,EG02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/easterngases/EG02
Eastern Mining,EMA01,https://www.moneycontrol.com/india/stockpricequote/miningminerals/easternminingallied/EMA01
Eastern Treads,ET,https://www.moneycontrol.com/india/stockpricequote/rubber/easterntreads/ET
Easy Fincorp,KLF,https://www.moneycontrol.com/india/stockpricequote/easyfincorp/easyfincorp/KLF
Ebers Pharma,EP06,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/eberspharmaceuticals/EP06
Eclat Chemicals,EC,https://www.moneycontrol.com/india/stockpricequote/chemicals/eclatchemcials/EC
Eco Friendly,EFF,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/ecofriendlyfoodprocessingpark/EFF
Ecoboard Inds,EI16,https://www.moneycontrol.com/india/stockpricequote/engineering/ecoboardindustries/EI16
Ecos India Mobi,EIMHL,https://www.moneycontrol.com/india/stockpricequote/ecosindiamobi/ecosindiamobilityhospitality/EIMHL
Edel Bank ETF,EET,https://www.moneycontrol.com/india/stockpricequote/edelbanketf/edelweissetfbank/EET
Edelweiss EQ30,EET01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/edelweissetfniftyquality30/EET01
Eduexel Info,TGF01,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/eduexelinfotainment/TGF01
Edvenswa Ent.,KLK,https://www.moneycontrol.com/india/stockpricequote/electricequipment/edvenswaenterprises/KLK
Efcon Sec,ESL,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/efconsecurities/ESL
